date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:44:01	132/132	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f4-84%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/offcanvas-send-invoice.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/offcanvas-send-invoice.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/preview)
11:44:02	642/642	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:04%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/edit)
11:44:02	642/642	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:04%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/edit)
11:44:03	642/642	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:04%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/edit)
11:44:03	642/642	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:05%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/edit)
11:44:03	11295/11295	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f4-2c1f%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/libs/jquery-repeater/jquery-repeater.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/libs/jquery-repeater/jquery-repeater.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/edit)
11:44:03	1880/1880	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f4-758%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/app-invoice-edit.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/app-invoice-edit.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/edit)
11:44:04	638/638	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:06%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/add)
11:44:04	638/638	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:06%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/add)
11:44:05	638/638	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:07%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/add)
11:44:05	638/638	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:07%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/add)
11:44:05	1735/1735	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f4-6c7%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/app-invoice-add.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/app-invoice-add.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/add)
11:44:06	630/630	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:08%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/list)
11:44:06	630/630	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:08%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/list)
11:44:06	630/630	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:08%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/list)
11:44:07	630/630	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:09%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/list)
11:44:07	8917/8917	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f4-22d5%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/app-user-list.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/app-user-list.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/list)
11:44:07	1041/1041	---M--	200	added ('OK')	text/css	etag:%2263f4b9f5-411%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/css/pages/page-user-view.css	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/css/pages/page-user-view.css	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/account)
11:44:08	662/662	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:09%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/account)
11:44:08	662/662	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:10%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/account)
11:44:08	662/662	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:10%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/account)
11:44:09	662/662	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:10%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/account)
11:44:09	1460/1460	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f4-5b4%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/modal-edit-user.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/modal-edit-user.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/account)
11:44:09	1358/1358	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f4-54e%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/app-user-view.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/app-user-view.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/account)
11:44:09	6651/6651	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f4-19fb%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/app-user-view-account.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/app-user-view-account.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/account)
11:44:10	666/666	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:11%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/security)
11:44:10	666/666	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:12%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/security)
11:44:10	666/666	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:12%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/security)
11:44:11	666/666	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:12%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/security)
11:44:11	801/801	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f4-321%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/modal-enable-otp.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/modal-enable-otp.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/security)
11:44:11	1019/1019	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f4-3fb%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/app-user-view-security.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/app-user-view-security.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/security)
11:44:12	662/662	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:13%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/billing)
11:44:12	662/662	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:14%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/billing)
11:44:12	662/662	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:14%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/billing)
11:44:13	662/662	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:14%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/billing)
11:44:13	1452/1452	---M--	200	added ('OK')	image/png	etag:%2263f4b6dd-5ac%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/payments/mastercard.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/payments/mastercard.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/billing)
11:44:13	2805/2805	---M--	200	added ('OK')	image/png	etag:%2263f4b6dd-af5%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/payments/visa.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/payments/visa.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/billing)
11:44:13	1131/1131	---M--	200	added ('OK')	image/png	etag:%2263f4b6dd-46b%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/payments/american-ex.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/payments/american-ex.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/billing)
11:44:13	1181/1181	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f4-49d%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/modal-edit-cc.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/modal-edit-cc.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/billing)
11:44:14	1623/1623	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f4-657%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/modal-add-new-cc.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/modal-add-new-cc.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/billing)
11:44:14	1080/1080	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f4-438%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/modal-add-new-address.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/modal-add-new-address.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/billing)
11:44:14	918/918	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f4-396%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/app-user-view-billing.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/app-user-view-billing.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/billing)
11:44:15	686/686	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:16%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/notifications)
11:44:15	686/686	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:17%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/notifications)
11:44:15	686/686	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:17%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/notifications)
11:44:15	686/686	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:17%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/notifications)
11:44:16	678/678	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:18%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections)
11:44:16	678/678	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:18%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections)
11:44:17	678/678	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:18%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections)
11:44:17	678/678	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:19%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections)
11:44:17	1932/1932	---M--	200	added ('OK')	image/png	etag:%2263f4b6dd-78c%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/google.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/google.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections)
11:44:17	2550/2550	---M--	200	added ('OK')	image/png	etag:%2263f4b6dd-9f6%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/slack.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/slack.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections)
11:44:17	2169/2169	---M--	200	added ('OK')	image/png	etag:%2263f4b6dd-879%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/github.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/github.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections)
11:44:18	1405/1405	---M--	200	added ('OK')	image/png	etag:%2263f4b6dd-57d%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/mailchimp.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/mailchimp.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections)
11:44:18	2236/2236	---M--	200	added ('OK')	image/png	etag:%2263f4b6dd-8bc%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/asana.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/asana.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections)
11:44:18	681/681	---M--	200	added ('OK')	image/png	etag:%2263f4b6dd-2a9%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/facebook.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/facebook.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections)
11:44:18	1564/1564	---M--	200	added ('OK')	image/png	etag:%2263f4b6dd-61c%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/twitter.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/twitter.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections)
11:44:18	3128/3128	---M--	200	added ('OK')	image/png	etag:%2263f4b6dd-c38%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/instagram.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/instagram.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections)
11:44:19	2848/2848	---M--	200	added ('OK')	image/png	etag:%2263f4b6dd-b20%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/dribbble.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/dribbble.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections)
11:44:19	1731/1731	---M--	200	added ('OK')	image/png	etag:%2263f4b6dd-6c3%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/behance.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/brands/behance.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections)
11:44:19	642/642	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:21%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/access-roles)
11:44:20	642/642	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:22%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/access-roles)
11:44:20	642/642	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:22%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/access-roles)
11:44:20	642/642	---MC-	302	error ('Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:22%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/access-roles)
11:44:21	17771/17771	---M--	200	added ('OK')	image/png	etag:%2263f4b6dd-456b%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/15.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/15.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/access-roles)
11:44:21	10059/10059	---M--	200	added ('OK')	image/png	etag:%2263f4b6dd-274b%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/illustrations/sitting-girl-with-laptop-light.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/illustrations/sitting-girl-with-laptop-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/access-roles)
11:44:21	6607/6607	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Apr%202023%2006:14:23%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/illustrations/sitting-girl-with-laptop-dark.png	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/illustrations/sitting-girl-with-laptop-dark.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/access-roles)
